0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.0,0.03920360616716286,0.029359741571752203,0.013037248795317136,0.006913390358500261,0.03218207985459437,0.008401194979514998,0.02956724224337886,0.00821063543974698,0.028307187610576396,0.016954572421536383,0.008360980461792039,0.021117961493635606,0.02854861458312027,0.010996972752738959,0.00685337993742648,0.010484408115986638,0.013401377477958252,0.020541573024766058
0.03920360616716287,0.0,0.09763276154343402,0.011838240077097904,0.009768209699329455,0.01708262617162276,0.008124608603608634,0.02682975921239209,0.00900942951900887,0.0173151482899882,0.02847761242667301,0.00918850034861456,0.010159649479190116,0.009945876787477683,0.018276592021555085,0.005073917092598156,0.018516958190215697,0.00696954370388596,0.007236053086345461
0.02935974157175207,0.09763276154343409,0.0,0.008150462492336256,0.0061305724631679805,0.027623937290218673,0.010104048917915203,0.027757347422917314,0.014261203646220685,0.01390932336302941,0.022133639471244224,0.015342992660097466,0.0155765288936022,0.012710657632805976,0.009915020483129762,0.015925894565280076,0.01013939374852691,0.004873845322112993,0.007940340695761012
0.013037248795317272,0.01183824007709791,0.00815046249233635,0.0,0.010754373826211874,0.01244958994103367,0.008414868607569745,0.012684759623081628,0.008996438648170211,0.008968987459562905,0.01053575947568805,0.010501063803885935,0.0188954982173864,0.025085334195229667,0.031064575658783646,0.017354956205449645,0.008199515368256999,0.007069278864713328,0.00786944849234715
0.006913390358500285,0.009768209699329587,0.00613057246316789,0.010754373826211822,0.0,0.0086582087936284,0.007379090792265888,0.010002365031325375,0.006607981612015453,0.010407182883345403,0.008970047486979101,0.00497178289170484,0.006682328881560179,0.005362063632025444,0.005471955189308847,0.008460463949389261,0.0051095303393981365,0.005855486133634946,0.006801433953413192
0.03218207985459422,0.01708262617162294,0.027623937290218642,0.01244958994103373,0.008658208793628407,0.0,0.01967584411273146,0.024113434111701394,0.047152528255501064,0.03355803628916707,0.049947258588910526,0.09322268918307067,0.14246505270201687,0.06025226325208643,0.030399944642534538,0.04415221846200257,0.011792242500805733,0.024937673465469504,0.023661976108335755
0.008401194979514928,0.0081246086036088,0.010104048917915328,0.008414868607569695,0.007379090792265864,0.019675844112731565,0.0,0.012641404009236204,0.041620289165207894,0.01476475417650052,0.015029710357331097,0.025720960956006674,0.021089402244225584,0.015276541106001164,0.009189545138394805,0.010354697212442329,0.0044363114057863005,0.013905579660052144,0.013843820352758253
0.029567242243378873,0.02682975921239219,0.02775734742291723,0.012684759623081618,0.010002365031325325,0.024113434111701276,0.01264140400923611,0.0,0.012045759890673836,0.013317781446756206,0.0717380182040532,0.01427472245854841,0.015744698650570817,0.014019918985019286,0.012653559733995266,0.013839946835773602,0.006718352770350042,0.009847935420196886,0.013245960511039538
0.008210635439746967,0.009009429519008747,0.014261203646220657,0.008996438648170096,0.00660798161201548,0.04715252825550109,0.041620289165207755,0.012045759890673855,0.0,0.021383464739171867,0.024000971109403114,0.08487626792187727,0.07039802240017767,0.04480826049325404,0.03426404591170473,0.024834702286677647,0.004319603453775493,0.021363417075561022,0.01167066046874529
0.028307187610576278,0.017315148289988064,0.013909323363029562,0.008968987459562906,0.01040718288334558,0.0335580362891669,0.014764754176500562,0.013317781446756143,0.021383464739171867,0.0,0.017482763341439774,0.022156971512111764,0.031987768175347896,0.03822620135899453,0.012105081250395663,0.02119178534004291,0.005936662792402751,0.010169722776446722,0.011161329955161454
