0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.06915597786718662,-0.0008523741355831449,-0.0004682245023464593,-0.00020681311803000257,-8.900490856750265e-05,5.301946883490283e-05,0.00034955816001207285,-0.00012540194994184461,0.000225650354981434,1.5008215823258952e-05,-0.0002955330377033827,-0.0007286627371990706,0.00040488140666045114,-0.00014658482654283933,-0.0005193326182534042,-0.0003678946039717135,-0.005225932415263368,-0.0003442778356730902,-0.0005056180489039774
-0.000683543643821588,0.15128270864342644,-0.0002504384099486501,0.00020674208743587386,-0.00010812960457133591,0.0006340382421821944,-0.0005893784426765636,-0.0004567954711995059,0.00031332865338831034,-0.0003587967793562963,-0.00012406591764921315,-0.00046795206184485627,-4.002903280991843e-05,0.00033676030104251575,-0.00042056720966282546,-0.0005212494909629661,-0.0026341180941527043,-9.068054658417646e-05,1.5153713102886157e-05
-0.0001558643144784766,0.00015582533970842638,0.12384841879411487,-0.003690058567103749,-9.010926985041079e-05,-0.00018340368048225253,4.3702977952086997e-05,-0.0001403185009241914,-7.672771443831272e-05,-0.0004653148435448673,0.00012976793809529874,-0.003396634297365808,-0.00012441275264876706,-0.0010348446231321917,-0.0003853388462529139,-0.0017071535338952781,-0.0015261736120007474,0.0002335903617457502,3.78195457995667e-05
-2.670805932022957e-05,-0.00011399317194327185,-0.00044538677266164894,0.16567131400167115,-0.000583640472847119,0.00014262801747527698,-0.0005475105348928533,-8.67892007485882e-05,0.0004910905884904573,-0.0003270520567801305,-0.0004325950343441187,0.004647929504298598,0.0010141534094992855,0.0027856902284345564,-0.000494132532400493,-0.0002969713200187407,-0.0028052708715842756,0.0014284016071808847,-0.0008539420774290041
-0.00019742708441489176,-0.0004665033586382372,-0.00045880192414934906,-0.00034322174948109296,0.053799044701611926,-0.00043670724187913623,0.00012169823641043631,0.00010387808130782328,3.9070017004490254e-05,0.00013200815918168463,6.620922173802835e-05,-0.0003050730169289473,0.00014045144023766554,0.0003895926302394104,-0.0005024947807873992,0.0001581822102224295,-0.0021571555372808526,-0.00019222761869436278,-0.00031072835890008643
-0.0023159179278097464,-8.205283751072656e-05,-0.00040834101105632903,1.896785045241156e-05,3.6344566764351383e-06,0.09351462552779179,4.257391140387312e-05,-0.0009022368007927106,0.001747848404457436,-0.0023196926036013754,-0.0014837397817549502,0.010640532524377244,0.00028408025610809906,-0.0023949358724481007,-0.0009074083001763822,-0.0027936379036170023,-0.0004953469027315638,0.002553441430047765,-0.0011755809578815057
0.00020248041756723567,-0.0003171317629060977,0.00018492959067276105,-0.000445879882077338,-0.0002175402209741023,-0.0005484250879850272,0.04794562968003533,-0.0003635993938366222,-3.59855726869418e-05,-0.0007222372656478793,-0.00047035162811509545,-0.004204653638355982,0.000592638714629723,-0.002670197175414224,-0.0006991483133104159,-8.665056352288869e-05,-0.0024144953276852843,-0.0003956570331821174,0.00016071195569608565
-0.000514631674354532,-0.0013261425044391317,-0.0002214966373101923,1.7718361227159196e-05,-0.00014791928818184974,-0.0004950234574079282,-0.0017096298714890101,0.08826678663487512,0.0001371955248524459,0.0001676126989694493,0.0006177491699526916,-0.0029388822260776326,0.0006620202133305053,-0.00038374270133467725,-0.0004694619141653589,0.00013621725321460998,-0.0015245794500928778,0.00043861660775884603,-0.0007072821731961831
-0.0006538803020845474,-0.00033871411619834646,0.00021355897276759128,-0.0004995943059001307,-0.00018193635476594638,-0.0012629602646224147,-0.001175936162217034,-0.0013414714601484856,0.029110468084474768,-0.0007721672582338412,-0.0011936792724992207,-0.0001037860129279311,-0.0007898810124903899,-0.0028903260147378207,-0.00029583577397845895,-0.00012245871523000607,-0.003997812694363223,-0.00011700414211260335,-0.00026480611232025664
-0.0008453007632859,-0.00040401391546146526,-0.0003293619932908942,0.0002719460935660667,-0.00014283490442189295,0.0012970740697422767,-0.0012364720066624507,-5.027044153971261e-05,-0.0004955553093577217,0.07548801960791438,4.067196416435159e-05,0.0030978521527519343,-4.5525434569926304e-05,0.0011346762846442537,-0.00019648960658608106,3.4182018445322315e-05,-0.0024501092289844206,0.002263461565704006,-0.0003374939657082021
-0.0011588256120834417,-0.0012420954253806182,-0.0001512118668955953,-0.0001785173605509116,7.55290205626119e-05,-0.0009841968787148991,-0.00024454549733241016,0.00037118868855903764,-0.0005257536168558827,-0.00025045087370567654,0.07265194922315651,-0.0009250849620376922,0.0003833766528635041,-0.0005833400329526839,-0.0010728694346474055,-0.0002772951936713397,-0.002726518385998966,-1.6094905166547102e-05,0.0001727403922405779
-0.0006821090469928126,0.0009583444842679034,0.00017804394116177624,0.0006168083240690736,0.0002140585511214016,0.0059854438208818694,-0.0014890563449706656,0.0003313064171253377,0.00045914875521523013,-0.00029590849267865926,-0.0007094770353933966,0.22590002316731292,-0.0005317446618573474,0.0008548166682336156,0.0006328045775804148,-0.0019219199682048993,-0.0013102266977595423,-0.0010476828552290485,-0.000293681127125911
-0.002549628874030735,-0.0011845978140497815,-0.0014858517829004214,-8.855810074948067e-05,0.0002814041193375666,0.0059276890039687835,-0.0007605032389698119,-0.000151672662775576,-5.995536330155593e-05,-2.198151769311485e-05,0.00019637475174763552,0.054996763137239446,0.11311645241813334,0.0033473638720504795,0.0016119571019139745,0.0015940613825119465,-0.0012822614360841755,0.0036699223856650753,0.00033642266753058925
